Company,Company_ID,Year,Total equity,Total assets,Receivables,BookLev(Debt_ratio),Mkt(Debt_ratio),Profitability ratio,Size (ln_total assets),Tangible_ratio (Fixed Asset ratio),Effective tax rate,Liquidity ratio,Asset_turn over,Change in Receivables,Current Asset,PPE,Total liabilities,Current Liabilities,Cashflow from operations,operating expenses,Revenue,Change in Revenue,Gross Profit,Operating Profit,Profit before tax,Net income,Auditor,Audit fee,Audit days,TAC,Rule of law,Financial sector rating,Institutional quality,Macroeconomic Mgt.,Accountability and corruption,Profit Tax
Unity Oil ,20,2008,5017822000.0,14526784000,5523718000,0.6545813581312974,0.6545813581312974,0.11692174950766804,23.399259954861744,0.13929855362343105,0.31751421413113456,1.2371046387607816,0.26505092248197104,5523718000.0,11763581000,2023560000,9508962000.0,9508962000,-453448000.0,1271094000,54807521000,54807521000.0,2893411000,1698497000,1031368000,703894000,Deloitte & Touche,45370.0,92.0,1157342000,3.0,4.0,3.5,4.5,3.0,27.4
Unity Oil ,20,2009,8962191000.0,31528196000,11775571000,0.7157404438871161,0.7157404438871161,0.054071409604279294,24.17414809351606,0.10923057570436316,0.342257519773095,1.1160660329067051,0.763180257515093,6251853000.0,20745441000,3443843000,22566005000.0,18588005000,377494000.0,1387542000,41311598000,-13495923000.0,2809031000,1704774000,733699000,482585000,Deloitte & Touche,65000.0,63.0,105091000,3.0,4.0,3.5,4.5,3.0,30.1
Unity Oil ,20,2010,9579853000.0,30375677000,9542151000,0.684620922193767,0.684620922193767,0.07816770635268475,24.136908026424592,0.2955729019636336,0.340111997407134,1.1769174342438042,0.38349912330582386,-2233420000.0,20114577000,8978227000,20795824000.0,17090899000,6011576000.0,3540643000,79206640000,37895042000.0,5317357000,2374397000,1388425000,916205000,Deloitte & Touche,66950.0,68.0,-5095371000,3.0,4.0,3.5,4.5,3.0,29.8
Unity Oil ,20,2011,9194818000.0,35198166000,11421060000,0.7387699688671279,0.7387699688671279,0.03954720254458712,24.284259815920365,0.24009637320308108,2.234848746758859,1.1002824116368248,0.33334639639451935,1878909000.0,25287531000,8450952000,26003348000.0,22982764000,2005741000.0,3962404000,105590360000,26383720000.0,4674352000,1391989000,57850000,-71436000,Deloitte & Touche,68960.0,109.0,-2077177000,3.0,4.0,3.5,4.5,3.0,29.8
Unity Oil ,20,2012,14192676000.0,32980604000,6861165000,0.5696659770087897,0.5696659770087897,0.04617510946737058,24.21918546803994,0.24766186816954597,-2.143683613007574,1.2996524929818571,0.2753225006348455,-4559895000.0,23306880000,8168038000,18787928000.0,17933163000,6700983000.0,4652729000,119788989000,14198629000.0,5873459000,1522883000,-64301000,-202142000,Ernst &Young,57800.0,120.0,-6903125000,3.0,3.5,3.5,4.5,3.0,30.1
Unity Oil ,20,2013,15379060000.0,39984165000,8128992000,0.6153712350876903,0.6153712350876903,0.062019802089152046,24.411749337681155,0.20905741060242222,0.37046471676652193,1.2774394429991012,0.2585861446980113,1267827000.0,30004596000,8358986000,24605105000.0,23488077000,7857234000.0,4323842000,154626092000,34837103000.0,6347031000,2479810000,2084517000,1312277000,Ernst &Young,57800.0,120.0,-6544957000,3.0,3.5,3.5,4.5,3.0,30.1
Unity Oil ,20,2014,16425423000.0,32541800000,8608970000,0.49525155338672106,0.49525155338672106,0.08263175362149605,24.205791253740898,0.26488021559962877,0.37430365926261144,1.488224033298915,0.19060883443580445,479978000.0,22210568000,8619679000,16116377000.0,14924210000,-7083439000.0,4548854000,170725560000,16099468000.0,6750147000,2688986000,2276005000,1424088000,Ernst &Young,60690.0,91.0,8507527000,3.0,3.5,3.5,4.5,3.0,30.1
Unity Oil ,20,2015,17599746000.0,34225035000,9418304000,0.4857639736526201,0.4857639736526201,0.0919971886076961,24.256223230764668,0.2612936115331949,0.38327969340465634,1.5235902719921939,0.2479584850759827,809334000.0,23433827000,8942783000,16625289000.0,15380662000,7827491000.0,4905099000,138027279000,-32698281000.0,6990427000,3148607000,2618696000,1615003000,Ernst &Young,59480.0,89.0,-6212488000,3.0,3.0,3.5,4.5,3.0,30.1
Unity Oil ,20,2016,19349290000.0,36185372000,8714085000,0.4652731496031048,0.4652731496031048,0.10557395955470625,24.31192078571463,0.24896029810056947,0.4322526282835916,1.6454033213477686,0.32722535824410426,-704219000.0,25355086000,9008721000,16836082000.0,15409648000,3600991000.0,4994353000,110582420000,-27444859000.0,7851590000,3820233000,3935363000,2234292000,Ernst &Young,65900.0,118.0,-1366699000,3.5,4.0,3.5,3.5,4.0,17.6
Unity Oil ,20,2017,21417219000.0,38012115000,9759025000,0.4365686045093781,0.4365686045093781,0.1035387796759007,24.361170761651316,0.25890161597164485,0.337285106597196,1.7340521471005244,0.2772645459669302,1044940000.0,26454162000,9841398000,16594896000.0,15255690000,381135000.0,5410544000,137096919000,26514499000.0,8252028000,3935728000,4131816000,2738216000,Ernst &Young,71310.0,117.0,2357081000,3.5,4.0,3.5,3.5,4.0,17.6
Unity Oil ,20,2018,22666043000.0,39258921000,8765931000,0.42265242083449006,0.42265242083449006,0.08839109459987451,24.39344454197334,0.26340540535996904,0.35735262568764303,1.769734643879153,0.2872360840773222,-993094000.0,27261288000,10341012000,16592878000.0,15404167000,11763099000.0,5837862000,136678235000,-418684000.0,8352437000,3470139000,3598524000,2312582000,Ernst &Young,75230.0,120.0,-9450517000,3.5,4.0,3.5,3.5,4.0,17.6
Trans-Century,21,2008,3090209000.0,8089074000,1707900000,0.6179774100224574,0.6179774100224574,0.16668595193961633,22.81378009916637,0.2235829465770742,0.36229533404811504,1.7533064998272248,1.2555920600244814,1707900000.0,3835905000,1808579000,4998865000.0,2187812000,969895000.0,1098756000,6442438000,6442438000.0,2143700000,1348335000,949474000,605484000,KPMG,162140.0,130.0,-364411000,3.5,4.0,3.5,4.0,4.0,18.0
Trans-Century,21,2009,3517845000.0,8733331000,1707900000,0.5971932129905531,0.5971932129905531,0.09115296328514286,22.890412691869745,0.29546435375001817,0.5547173035841443,1.8046240707475203,1.612837165392371,0.0,3693959000,2580388000,5215486000.0,2046941000,656321000.0,1300577000,5414887000,-1027551000.0,1970218000,796069000,526625000,234497000,KPMG,155050.0,141.0,-421824000,3.5,3.5,3.5,3.5,4.0,18.0
Trans-Century,21,2010,5293454000.0,11236478000,1913833000,0.528904519725843,0.528904519725843,0.08670608352546055,23.142431287113364,0.3322551781794972,0.2574165259243401,1.5923357752227683,1.6537243272280397,205933000.0,4094701000,3733378000,5943024000.0,2571506000,464107000.0,1348889000,6794650000,1379763000.0,2076257000,974271000,630585000,468262000,KPMG,144700.0,80.0,4155000,4.0,3.5,3.5,3.0,4.0,18.0
Trans-Century,21,2011,11472467000.0,21742258000,4874472000,0.47234243103913126,0.47234243103913126,0.07442019131591576,23.802523577091446,0.2675991150505159,0.29124030071382145,1.4099270264663322,2.0316789391065146,2960639000.0,9385598000,5818209000,10269791000.0,6656797000,1852572000.0,2036391000,10701621000,3906971000.0,3025199000,1618063000,869265000,616100000,KPMG,197820.0,81.0,-1236472000,3.5,3.0,3.5,2.0,3.5,18.0
Trans-Century,21,2012,12068595000.0,21845754000,5603701000,0.44755420206599417,0.44755420206599417,0.09015170636820317,23.807272414661682,0.31428761854591974,0.39611634336834156,1.2845662530041138,1.6197362705119043,729229000.0,7509767000,6865850000,9777159000.0,5846150000,-1969114000.0,2293137000,13487229000,2785608000.0,3673193000,1969432000,1226473000,740647000,KPMG,321710.0,100.0,2709761000,4.0,3.0,3.5,3.0,3.5,18.0
Trans-Century,21,2013,13218388000.0,23840273000,6843673000,0.44554376537550555,0.44554376537550555,0.0643889019223899,23.894642130420277,0.2781096927874945,0.2702780139531092,1.4870564025265065,2.0190658099511705,1239972000.0,8784234000,6630211000,10621885000.0,5907129000,-69959000.0,2509021000,11807576000,-1679653000.0,3559274000,1535049000,858590000,626532000,KPMG,356100.0,105.0,696491000,4.0,3.0,3.5,3.0,3.0,18.0
Trans-Century,21,2014,11481698000.0,19463658000,5886588000,0.41009557401799807,0.41009557401799807,-0.0721651089430363,23.69181487137314,0.37832189612045175,-0.07744151221122675,1.6123840368099418,1.8989688663735234,-957085000.0,8324663000,7363528000,7981960000.0,5162953000,-569059000.0,2580927000,10249593000,-1557983000.0,2580927000,-1404597000,-2114202000,-2277929000,KPMG,372580.0,113.0,-1708870000,4.0,3.0,3.5,3.5,3.5,18.5
Trans-Century,21,2015,3545770000.0,21817981000,6391777000,0.8374840458427386,0.8374840458427386,-0.0480039376695763,23.806000283281005,0.35918163096759503,0.18047558365439553,0.6298161282236542,1.8505140740716866,505189000.0,8713554000,7836618000,18272211000.0,13835076000,-807144000.0,2499253000,11790227000,1540634000.0,2530596000,-1047349000,-2956073000,-2422574000,KPMG,402510.0,119.0,-1615430000,4.0,3.0,3.5,3.5,3.5,17.7
Trans-Century,21,2016,3829866000.0,18911552000,3734610000,0.7974949914211166,0.7974873166046011,-0.047697460261325986,23.663038789226235,0.3996464171740109,0.4651170422159357,0.5036249068722862,2.3126748885641435,-2657167000.0,5722229000,7557934000,15081868000.0,11362085000,-131145000.0,2591643000,8177350000,-3612877000.0,1068027000,-902033000,-1615101000,-863890000,KPMG,446100.0,151.0,-732745000,4.0,3.0,3.5,3.5,3.5,10.0
Trans-Century,21,2017,-112033000.0,18740964000,3358131000,1.0,1.0060139253293707,-0.19439917818528438,23.653977553202065,0.4071094741978054,0.08267773735412433,0.40486100711660694,3.311557341419196,-376479000.0,5804504000,7629624000,18740964000.0,14337029000,-184506000.0,1915543000,5659260000,-2518090000.0,641198000,-3643228000,-4721658000,-4331282000,KPMG,418020.0,166.0,-4146776000,2.5,3.5,3.0,4.0,3.0,
Trans-Century,21,2018,-3304586000.0,16668181000,2050620000,1.1982571463556821,1.1982571463556821,-0.1260646257681027,23.53676740957893,0.37185491326258097,0.04251127965479677,0.25305087130365106,3.9244569084336294,-1307511000.0,3780703000,6198145000,19972767000.0,14940486000,-453874000.0,2217154000,4247258000,-1412002000.0,882297000,-2101268000,-3658135000,-3502623000,KPMG,394150.0,212.0,-3048749000,2.5,3.5,3.0,4.0,3.0,
XPRS,22,2008,432106000.0,1320624000,151407000,0.542326960588328,0.6237046248593593,-0.019441567016804176,21.001370189117083,0.48489577654199834,0.18212772397094432,0.3618545391029931,1.644668002535577,151407000.0,184379000,640365000,716210000.0,509539000,62879000.0,212792000,802973000,802973000.0,304082000,-25675000,-52864000,-43236000,KPMG,22000.0,118.0,-106115000,2.5,3.5,3.0,4.0,3.0,
XPRS,22,2009,412453000.0,1304116000,130852000,0.6837298215802888,0.6837298215802888,0.06097003640780421,20.988791253549643,0.5383861558327634,0.41850594227504245,0.30649725959143,1.4604940151949541,-20555000.0,153785000,702118000,891663000.0,501750000,117582000.0,183613000,892928000,89955000.0,392318000,79512000,25916000,15070000,KPMG,22000.0,118.0,-102512000,2.5,3.5,3.0,4.0,3.0,
XPRS,22,2010,396369669.0,1343199480,148005704,0.7138446859732257,0.7075206122985866,0.06341565885656834,21.01832027659233,0.5595717867609656,-0.8891937525530781,0.32409888707679885,1.568219636614555,17153704.0,180582947,751616533,958835811.0,557184718,135785716.0,128070128,856512346,-36415654.0,204695920,85179880,-14869306,-28091000,KPMG,22000.0,119.0,-163876716,2.5,3.5,3.0,4.5,3.0,
XPRS,22,2011,170557831.0,766797111,96104702,0.7975011202148361,0.7819174957770847,-0.08779182528766726,20.457732801523033,0.8204713593397981,-0.0302818562533643,0.33618835703024347,1.7027676667424365,-51901002.0,137662043,629135068,611521555.0,409478913,-42388914.0,116475133,450323979,-406188367.0,-5617719,-67318518,-222354797,-229088113,PKF,23500.0,201.0,-186699199,2.5,3.5,2.5,4.5,3.0,21.8
XPRS,22,2012,198286777.0,495609240,17243962,0.5999130746634183,0.5999130746634183,0.033327988396665086,20.02129835161326,0.8708943279588572,1.9842374830682286,0.3962197250830745,2.155687719502202,-78860740.0,63985964,431623276,297322463.0,161491112,-4059740.0,98586705,229907716,-220416263.0,-82626811,16517659,-13236211,13027575,PKF,18696.0,119.0,17087315,2.5,3.5,2.5,4.5,3.0,21.8
XPRS,22,2013,198516176.0,480525413,63366012,0.586876842245178,0.586876842245178,0.013148707288036814,19.990390673633716,0.7852389317856951,1.1352984925417413,0.640242061248601,1.2400849496622333,46122050.0,103198151,377327262,282009237.0,161186147,16715686.0,73204228,387493948,157586232.0,64053924,6318288,-1695503,229399,PKF,18696.0,119.0,-16486287,2.5,3.5,2.5,3.5,3.0,21.4
XPRS,22,2014,180207652.0,75023418,42202058,3.968286942085203,0.6229350949749547,-0.8300944113210091,18.13331086276382,5.370305629103702,-0.01199815692543093,0.5926433263360054,0.4335799128237779,-21163954.0,75023418,402898684,297714450.0,126591180,-84551661.0,94288235,173032504,-214461444.0,31847254,-62276520,-76435323,-77352406,PKF,19846.0,118.0,7199255,2.5,3.0,2.5,3.0,3.0,20.9
XPRS,22,2015,120119139.0,108701024,53754087,2.96021856243047,0.7281744688334452,-0.5420181690284721,18.50411177247025,3.0630079804951977,0.20658243371498336,1.1255588289990925,0.8776764327179868,11552029.0,108701024,332952104,321778789.0,96575160,-82976638.0,97774421,123850909,-49181595.0,27128188,-58917930,-75733782,-60088513,PKF,19150.0,119.0,22888125,2.5,2.5,2.5,3.0,3.0,21.0
XPRS,22,2016,23180302.0,379575823,23472458,0.9389310367114715,0.9389310367114715,-0.2506932613566381,19.754564931944625,0.7419539600128853,0.13452954974230116,0.852073892579521,6.042587882390951,-30281629.0,97764438,281627785,356395521.0,114737042,-11321883.0,72380525,62816765,-61034144.0,14550050,-95157101,-112007102,-96938837,PKF,19150.0,118.0,-85616954,2.5,2.5,2.5,3.0,3.0,21.0
XPRS,22,2017,-67168960.0,359932908,21874025,1.1866152233015603,1.1866152233015603,-0.2285073194807739,19.701428205379337,0.7306419339684272,0.04199617690262439,0.5974246219684051,7.1524348346376705,-1598433.0,96828432,262982076,427101868.0,162076400,-49682659.0,91194261,50323130,-12493635.0,5113470,-82247304,-94309918,-90349262,PKF,17400.0,118.0,-40666603,2.5,2.5,2.5,3.0,3.0,21.0
XPRS,22,2018,-136859655.0,320941770,12962800,1.426431420877376,1.426431420877376,-0.20323820735456155,19.58677026276982,0.7647015064446114,0.08051979021230532,0.6186714340671756,12.165931795722797,-8911225.0,75455915,245424655,457801425.0,121964440,-81158741.0,51876799,26380369,-23942761.0,-6109002,-65227630,-75793578,-69690695,PKF,17400.0,119.0,11468046,2.5,3.5,3.5,4.0,3.0,33.2
Poku Trading Supermarkets,23,2008,850087000.0,1656173000,123660000,1.5132839383325292,0.7467225528230543,0.24786842920395394,21.22777535605205,0.33387937129756373,0.050123810172879896,0.7497208127760296,0.2770341440698053,123660000.0,994258000,552962000,2506260000.0,1326171000,22069000.0,1100302000,5978227000,5978227000.0,1090610000,410513000,220095000,209063000,Ernst & Young,50000.0,105.0,186994000,2.5,4.0,3.5,4.5,3.0,33.2
Poku Trading Supermarkets,23,2009,384415000.0,2122649000,170641000,1.18110153869057,0.867052466920908,0.13944792568154227,21.475930673921425,0.312846353777756,-1.8500387410987713,0.6726987655418722,0.289927327253004,46981000.0,1134826000,664063000,2507064000.0,1686975000,411318000.0,1261087000,7321314000,1343087000.0,1325405000,295999000,135515000,386223000,Ernst & Young,52500.0,115.0,-25095000,2.5,4.0,3.5,4.5,3.0,33.2
Poku Trading Supermarkets,23,2010,1193960.0,2688112000,215689000,0.5558369591743201,0.9992015493190619,0.1481545411798318,21.71210492540595,0.25019642038724577,0.7560926779279127,0.9588666896079426,0.3111764770571896,45048000.0,1125721000,672556000,1494152000.0,1174012000,356435000.0,1373144000,8638545000,1317231000.0,1501422000,398256000,294698000,71879000,Ernst & Young,55000.0,162.0,-284556000,2.5,4.0,3.5,4.0,3.0,32.4
Poku Trading Supermarkets,23,2011,1782746000.0,3374932000,275338000,0.47176832007281927,0.47176832007281927,0.0997578617880301,21.93964101291978,0.36446808409769443,0.33353350588207037,1.0860593774355523,0.3421391763028517,59649000.0,1530060000,1230055000,1592186000.0,1408818000,413050000.0,1614751000,9864208000,1225663000.0,1704017000,336676000,333046000,221964000,Ernst & Young,60500.0,90.0,-191086000,3.0,4.0,3.5,4.5,3.0,27.4
Poku Trading Supermarkets,23,2012,2158285000.0,3815556000,303142000,0.4343458725281453,0.4343458725281453,0.1040443384922145,22.06235223156175,0.43249004863249285,0.34784689638482946,1.098273769437691,0.31886517587093083,27804000.0,1731936000,1650190000,1657271000.0,1576962000,233378000.0,2021235000,11966048000,2101840000.0,2106222000,396987000,371905000,242539000,Ernst & Young,70000.0,79.0,9161000,3.0,4.0,3.5,4.5,3.0,30.1
Poku Trading Supermarkets,23,2013,2343355000.0,4227840000,277741000,0.44573233613381774,0.44573233613381774,0.09689368566454738,22.16495706128659,0.43649594118982743,0.32747866429193906,1.2258791262611421,0.3438494968774226,-25401000.0,2064975000,1845435000,1884485000.0,1684485000,366164000.0,2282852000,12295612000,329564000.0,2335148000,409651000,393589000,264697000,Ernst & Young,84000.0,64.0,-101467000,3.0,4.0,3.5,4.5,3.0,29.8
Poku Trading Supermarkets,23,2014,2583485000.0,5386644000,333162000,0.5203906179803232,0.5203906179803232,0.04533416353484656,22.407188393441604,0.4278055130430004,0.38127300775789574,1.0837123622652087,0.4308906370963523,55421000.0,2845600000,2304436000,2803159000.0,2625789000,536821000.0,2645047000,12501186000,205574000.0,2362387000,244199000,179559000,111098000,Ernst & Young,122580.0,67.0,-425723000,3.0,4.0,3.5,4.5,3.0,29.8
Poku Trading Supermarkets,23,2015,648035000.0,3611077000,268924000,1.1794575413373904,0.8679405772845199,-0.3420566772738438,22.007271902747423,0.5970398858844606,0.05449542908661595,0.3289764530329955,0.3152316859839074,-64238000.0,1275168000,2155957000,4259112000.0,3876168000,-864934000.0,3502628000,11455311000,-1045875000.0,1862745000,-1235193000,-4157156000,-3930610000,Ernst & Young,120000.0,59.0,-3065676000,3.0,3.5,3.5,4.5,3.0,30.1
Poku Trading Supermarkets,23,2016,4248324000.0,2735519000,222932000,2.5530230278056925,0.6217716492285059,-0.7239437927501143,21.729587017157797,0.33295765812630074,-9.464313741447564,0.27939893398373056,0.4256197504863358,-45992000.0,1797142000,910812000,6983843000.0,6432172000,517306000.0,3291832000,6427143000,-5028168000.0,976944000,-1980362000,-344054000,-3600289000,KPMG,155280.0,214.0,-4117595000,3.0,3.5,3.5,4.5,3.0,30.1
BAT Company,24,2009,1563416000.0,446384196000,76193748000,0.7948775587924264,0.9956131163571574,0.11843913040326365,26.824445844160998,0.28412801155711165,0.4159768952858998,1.060209081278831,1.056508738556116,76193748000.0,159980860000,126830254000,354820780000.0,150895576000,55462668000.0,120245876000,422508759000,422508759000.0,145683738000,52869356000,25629748000,14968365000,Ernst & Young,2596470.0,103.0,-40494303000,3.0,3.5,3.5,4.5,3.0,30.1
BAT Company,24,2010,98552204000.0,527772023000,92820637000,0.8132674721183544,0.8132674721183544,0.06182197535696204,26.99193025278996,0.2993032694345755,-0.10041197814854674,1.103072627714968,1.1402663513021398,16626889000.0,193583551000,157963892000,429219819000.0,175494837000,59262260000.0,147303659000,462849774000,40341015000.0,157588588000,32627909000,6351065000,6988788000,Ernst & Young,3018600.0,105.0,-52273472000,3.0,3.0,3.5,4.5,3.0,30.1
